,Ticker,Currency,Open,Max,Min,Close,Volume_in_thousands,Date,Year,Liczba akcji,WK,Aktywa obrotowe,Zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Przychody ze sprzedaży na akcję,Zysk na akcję,Zysk operacyjny na akcję,Enterprise Value na akcję,EV / P,EV / EBIT,EV / EBITDA,C/ZO,C/WK,Cena / WK Grahama,C/P,C/Z,Close_pct,Open_pct,Max_pct,Min_pct
2644,06MAGNA,PLN,1.85,1.95,1.85,1.95,1.17,07-10-2015,2015Q4,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.5,0.9701492537313434,0.00034654345121734495,4.431818181818182,17.727272727272727,143.75,131.25,140.7407407407407,131.25
2645,06MAGNA,PLN,0.36,0.37,0.33,0.33,328.06,21-11-2011,2011Q4,13921975.0,2.01,53890.0,10116.0,66584.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,3.3,0.16417910447761197,4.302477183833116e-06,0.75,3.0,-83.07692307692307,-80.54054054054053,-81.02564102564102,-82.16216216216216
2646,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,15-10-2019,2019Q4,13921975.0,2.01,3659.0,2325.0,5205.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.656042496679947e-05,0.4545454545454546,1.8181818181818183,-39.39393939393939,-100.0,-100.0,-100.0
2647,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,08-10-2018,2018Q4,13921975.0,2.01,8268.0,2022.0,6663.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.302820955670697e-05,0.4545454545454546,1.8181818181818183,0.0,,,
2648,06MAGNA,PLN,3.15,3.64,3.1,3.245,893.05,05-11-2021,2021Q4,13921975.0,2.01,15904.0,227.0,5930.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,32.449999999999996,1.6144278606965177,0.0005270423907747279,7.375,29.5,1522.4999999999998,inf,inf,inf
2649,06MAGNA,PLN,0.0,0.0,0.0,1.84,0.0,03-10-2016,2016Q4,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,18.4,0.9154228855721395,0.00034074074074074074,4.181818181818182,16.727272727272727,-43.29738058551618,-100.0,-100.0,-100.0
2650,06MAGNA,PLN,0.2,0.21,0.2,0.21,3.65,30-10-2013,2013Q4,13921975.0,2.01,56183.0,632.0,2430.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0999999999999996,0.10447761194029852,6.858262573481385e-05,0.47727272727272724,1.909090909090909,-88.58695652173914,inf,inf,inf
2651,06MAGNA,PLN,0.25,0.26,0.25,0.25,41.2,05-11-2012,2012Q4,13921975.0,2.01,93652.0,595.0,96754.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.5,0.12437810945273634,2.5680797953754017e-06,0.5681818181818182,2.272727272727273,19.047619047619047,25.0,23.809523809523814,25.0
2652,06MAGNA,PLN,2.26,2.28,2.26,2.28,0.1,20-10-2014,2014Q4,13921975.0,2.01,31218.0,2102.0,3140.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,22.799999999999997,1.1343283582089552,0.0004349484929416253,5.181818181818182,20.727272727272727,811.9999999999999,803.9999999999999,776.9230769230768,803.9999999999999
2653,06MAGNA,PLN,1.7,1.74,1.62,1.62,462.09,26-10-2020,2020Q4,13921975.0,2.01,12476.0,2217.0,3785.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,16.2,0.8059701492537314,0.00026991002999000337,3.681818181818182,14.727272727272728,-28.947368421052623,-24.778761061946895,-23.684210526315784,-28.318584070796447
2654,06MAGNA,PLN,0.8,0.81,0.8,0.8,555.31,14-12-2010,2010Q4,13921975.0,2.01,23043.0,9299.0,57690.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,8.0,0.3980099502487563,1.1942259176879787e-05,1.8181818181818183,7.272727272727273,-50.617283950617285,-52.941176470588225,-53.44827586206896,-50.617283950617285
2655,06MAGNA,PLN,0.28,0.28,0.26,0.26,0.54,03-10-2017,2017Q4,13921975.0,2.01,7597.0,2020.0,5762.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.6,0.1293532338308458,3.341043433564637e-05,0.5909090909090909,2.3636363636363638,-67.5,-64.99999999999999,-65.4320987654321,-67.5
2656,06MAGNA,PLN,0.33,0.35,0.32,0.33,98.8,22-11-2011,2011Q4,13921975.0,2.01,53890.0,10116.0,66584.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,3.3,0.16417910447761197,4.302477183833116e-06,0.75,3.0,26.923076923076916,17.85714285714286,24.99999999999998,23.076923076923084
2657,06MAGNA,PLN,1.85,1.93,1.85,1.93,1.93,08-10-2015,2015Q4,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.299999999999997,0.9601990049751244,0.0003429891594099876,4.386363636363636,17.545454545454543,484.84848484848476,460.6060606060606,451.42857142857144,478.125
2658,06MAGNA,PLN,3.33,3.45,3.26,3.38,241.48,08-11-2021,2021Q4,13921975.0,2.01,15904.0,227.0,5930.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,33.8,1.6815920398009951,0.0005489686535650479,7.681818181818182,30.727272727272727,75.12953367875647,80.0,78.75647668393783,76.2162162162162
2659,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,16-10-2019,2019Q4,13921975.0,2.01,3659.0,2325.0,5205.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.656042496679947e-05,0.4545454545454546,1.8181818181818183,-94.0828402366864,-100.0,-100.0,-100.0
2660,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,09-10-2018,2018Q4,13921975.0,2.01,8268.0,2022.0,6663.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.302820955670697e-05,0.4545454545454546,1.8181818181818183,0.0,,,
2661,06MAGNA,PLN,0.2,0.21,0.2,0.21,2.25,31-10-2013,2013Q4,13921975.0,2.01,56183.0,632.0,2430.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0999999999999996,0.10447761194029852,6.858262573481385e-05,0.47727272727272724,1.909090909090909,4.999999999999982,inf,inf,inf
2662,06MAGNA,PLN,1.73,1.73,1.73,1.73,2.73,04-10-2016,2016Q4,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,17.299999999999997,0.8606965174129354,0.0003203703703703704,3.9318181818181817,15.727272727272727,723.8095238095239,764.9999999999999,723.8095238095239,764.9999999999999
2663,06MAGNA,PLN,0.25,0.26,0.25,0.26,17.69,06-11-2012,2012Q4,13921975.0,2.01,93652.0,595.0,96754.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.6,0.1293532338308458,2.670802987190418e-06,0.5909090909090909,2.3636363636363638,-84.97109826589595,-85.54913294797689,-84.97109826589595,-85.54913294797689
2664,06MAGNA,PLN,1.6,1.64,1.46,1.47,347.52,27-10-2020,2020Q4,13921975.0,2.01,12476.0,2217.0,3785.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,14.7,0.7313432835820897,0.0002449183605464845,3.340909090909091,13.363636363636363,465.38461538461536,540.0,530.7692307692307,484.0
2665,06MAGNA,PLN,0.8,0.82,0.8,0.8,422.51,15-12-2010,2010Q4,13921975.0,2.01,23043.0,9299.0,57690.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,8.0,0.3980099502487563,1.1942259176879787e-05,1.8181818181818183,7.272727272727273,-45.578231292517,-50.0,-50.0,-45.20547945205479
2666,06MAGNA,PLN,2.28,2.28,2.26,2.26,1.69,21-10-2014,2014Q4,13921975.0,2.01,31218.0,2102.0,3140.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,22.599999999999998,1.1243781094527363,0.0004311331552842426,5.136363636363636,20.545454545454543,182.49999999999997,184.99999999999997,178.04878048780486,182.49999999999997
2667,06MAGNA,PLN,0.26,0.26,0.26,0.26,2.6,04-10-2017,2017Q4,13921975.0,2.01,7597.0,2020.0,5762.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.6,0.1293532338308458,3.341043433564637e-05,0.5909090909090909,2.3636363636363638,-88.49557522123894,-88.59649122807018,-88.59649122807018,-88.49557522123894
2668,06MAGNA,PLN,0.33,0.42,0.33,0.42,696.36,23-11-2011,2011Q4,13921975.0,2.01,53890.0,10116.0,66584.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,4.199999999999999,0.20895522388059704,5.475880052151238e-06,0.9545454545454545,3.818181818181818,61.53846153846152,26.923076923076916,61.53846153846152,26.923076923076916
2669,06MAGNA,PLN,1.85,1.93,1.85,1.93,1.9,09-10-2015,2015Q4,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.299999999999997,0.9601990049751244,0.0003429891594099876,4.386363636363636,17.545454545454543,359.5238095238095,460.6060606060606,359.5238095238095,460.6060606060606
2670,06MAGNA,PLN,3.41,3.485,3.24,3.32,129.12,09-11-2021,2021Q4,13921975.0,2.01,15904.0,227.0,5930.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,33.199999999999996,1.6517412935323383,0.0005392236478804612,7.545454545454545,30.18181818181818,72.02072538860102,84.32432432432432,80.56994818652849,75.13513513513514
2671,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,17-10-2019,2019Q4,13921975.0,2.01,3659.0,2325.0,5205.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.656042496679947e-05,0.4545454545454546,1.8181818181818183,-93.97590361445783,-100.0,-100.0,-100.0
2672,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,10-10-2018,2018Q4,13921975.0,2.01,8268.0,2022.0,6663.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.302820955670697e-05,0.4545454545454546,1.8181818181818183,0.0,,,
2673,06MAGNA,PLN,0.21,0.23,0.2,0.23,148.68,04-11-2013,2013Q4,13921975.0,2.01,56183.0,632.0,2430.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.3,0.11442786069651743,7.511430437622469e-05,0.5227272727272727,2.090909090909091,14.999999999999991,inf,inf,inf
2674,06MAGNA,PLN,0.26,0.27,0.25,0.26,17.62,07-11-2012,2012Q4,13921975.0,2.01,93652.0,595.0,96754.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.6,0.1293532338308458,2.670802987190418e-06,0.5909090909090909,2.3636363636363638,13.043478260869556,23.809523809523814,17.391304347826097,25.0
2675,06MAGNA,PLN,0.8,0.81,0.79,0.79,209.04,16-12-2010,2010Q4,13921975.0,2.01,23043.0,9299.0,57690.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,7.9,0.3930348258706468,1.179298093716879e-05,1.7954545454545456,7.1818181818181825,203.84615384615384,207.6923076923077,200.0,216.0
2676,06MAGNA,PLN,1.72,1.73,1.68,1.73,31.67,05-10-2016,2016Q4,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,17.299999999999997,0.8606965174129354,0.0003203703703703704,3.9318181818181817,15.727272727272727,118.98734177215186,114.99999999999999,113.58024691358023,112.65822784810125
2677,06MAGNA,PLN,1.47,1.47,1.2,1.34,654.99,28-10-2020,2020Q4,13921975.0,2.01,12476.0,2217.0,3785.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,13.4,0.6666666666666667,0.00022325891369543487,3.0454545454545454,12.181818181818182,-22.543352601156062,-14.534883720930235,-15.02890173410405,-28.57142857142857
2678,06MAGNA,PLN,2.26,2.3,2.26,2.3,15.09,22-10-2014,2014Q4,13921975.0,2.01,31218.0,2102.0,3140.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,22.999999999999996,1.1442786069651742,0.000438763830599008,5.227272727272727,20.909090909090907,71.6417910447761,53.74149659863945,56.4625850340136,88.33333333333333
2679,06MAGNA,PLN,0.26,0.26,0.26,0.26,0.0,05-10-2017,2017Q4,13921975.0,2.01,7597.0,2020.0,5762.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.6,0.1293532338308458,3.341043433564637e-05,0.5909090909090909,2.3636363636363638,-88.69565217391305,-88.49557522123894,-88.69565217391305,-88.49557522123894
2680,06MAGNA,PLN,0.43,0.47,0.4,0.4,1249.48,24-11-2011,2011Q4,13921975.0,2.01,53890.0,10116.0,66584.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,4.0,0.19900497512437815,5.215123859191656e-06,0.9090909090909092,3.6363636363636367,53.846153846153854,65.38461538461537,80.76923076923075,53.846153846153854
2681,06MAGNA,PLN,3.3,3.315,3.2,3.21,73.82,10-11-2021,2021Q4,13921975.0,2.01,15904.0,227.0,5930.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,32.099999999999994,1.5970149253731345,0.0005213578041253857,7.295454545454545,29.18181818181818,702.4999999999999,667.4418604651162,605.3191489361702,700.0
2682,06MAGNA,PLN,1.85,1.93,1.85,1.93,0.08,12-10-2015,2015Q4,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.299999999999997,0.9601990049751244,0.0003429891594099876,4.386363636363636,17.545454545454543,-39.87538940809969,-43.93939393939393,-41.77978883861236,-42.1875
2683,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,18-10-2019,2019Q4,13921975.0,2.01,3659.0,2325.0,5205.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.656042496679947e-05,0.4545454545454546,1.8181818181818183,-89.63730569948186,-100.0,-100.0,-100.0
2684,06MAGNA,PLN,0.79,0.82,0.79,0.81,375.36,17-12-2010,2010Q4,13921975.0,2.01,23043.0,9299.0,57690.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,8.1,0.4029850746268657,1.2091537416590784e-05,1.840909090909091,7.363636363636364,305.0,inf,inf,inf
2685,06MAGNA,PLN,0.23,0.23,0.21,0.22,56.33,05-11-2013,2013Q4,13921975.0,2.01,56183.0,632.0,2430.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.1999999999999997,0.10945273631840798,7.184846505551928e-05,0.5,2.0,-72.8395061728395,-70.88607594936708,-71.95121951219512,-73.41772151898735
2686,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,11-10-2018,2018Q4,13921975.0,2.01,8268.0,2022.0,6663.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.302820955670697e-05,0.4545454545454546,1.8181818181818183,-9.090909090909083,-100.0,-100.0,-100.0
2687,06MAGNA,PLN,0.26,0.27,0.25,0.27,6.64,08-11-2012,2012Q4,13921975.0,2.01,93652.0,595.0,96754.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.7,0.13432835820895525,2.773526179005434e-06,0.6136363636363636,2.4545454545454546,35.00000000000001,inf,inf,inf
2688,06MAGNA,PLN,1.29,1.41,1.21,1.4,295.07,29-10-2020,2020Q4,13921975.0,2.01,12476.0,2217.0,3785.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,13.999999999999998,0.6965174129353234,0.00023325558147284237,3.1818181818181817,12.727272727272727,418.5185185185184,396.1538461538462,422.2222222222222,384.0
2689,06MAGNA,PLN,1.67,1.73,1.67,1.73,0.03,06-10-2016,2016Q4,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,17.299999999999997,0.8606965174129354,0.0003203703703703704,3.9318181818181817,15.727272727272727,23.571428571428577,29.457364341085256,22.69503546099292,38.01652892561984
2690,06MAGNA,PLN,2.26,2.27,2.26,2.27,0.21,23-10-2014,2014Q4,13921975.0,2.01,31218.0,2102.0,3140.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,22.7,1.1293532338308458,0.000433040824112934,5.159090909090909,20.636363636363637,31.213872832369937,35.32934131736527,31.213872832369937,35.32934131736527
2691,06MAGNA,PLN,0.39,0.41,0.37,0.38,419.22,25-11-2011,2011Q4,13921975.0,2.01,53890.0,10116.0,66584.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,3.8,0.18905472636815923,4.954367666232073e-06,0.8636363636363636,3.4545454545454546,-83.25991189427313,-82.7433628318584,-81.93832599118943,-83.6283185840708
2692,06MAGNA,PLN,0.26,0.26,0.25,0.25,3.95,06-10-2017,2017Q4,13921975.0,2.01,7597.0,2020.0,5762.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.5,0.12437810945273634,3.2125417630429196e-05,0.5681818181818182,2.272727272727273,-34.210526315789465,-33.333333333333336,-36.58536585365854,-32.432432432432435
2693,06MAGNA,PLN,3.26,3.26,3.185,3.24,20.18,12-11-2021,2021Q4,13921975.0,2.01,15904.0,227.0,5930.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,32.4,1.611940298507463,0.0005262303069676791,7.363636363636364,29.454545454545457,1196.0,1153.8461538461536,1153.8461538461536,1174.0
2694,06MAGNA,PLN,1.85,1.93,1.85,1.93,0.95,13-10-2015,2015Q4,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.299999999999997,0.9601990049751244,0.0003429891594099876,4.386363636363636,17.545454545454543,-40.4320987654321,-43.25153374233128,-40.79754601226993,-41.91522762951334
2695,06MAGNA,PLN,0.8,0.81,0.79,0.79,128.32,20-12-2010,2010Q4,13921975.0,2.01,23043.0,9299.0,57690.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,7.9,0.3930348258706468,1.179298093716879e-05,1.7954545454545456,7.1818181818181825,-59.067357512953365,-56.75675675675676,-58.03108808290155,-57.29729729729729
2696,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,21-10-2019,2019Q4,13921975.0,2.01,3659.0,2325.0,5205.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.656042496679947e-05,0.4545454545454546,1.8181818181818183,-74.68354430379746,-100.0,-100.0,-100.0
2697,06MAGNA,PLN,0.23,0.23,0.21,0.22,19.87,06-11-2013,2013Q4,13921975.0,2.01,56183.0,632.0,2430.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.1999999999999997,0.10945273631840798,7.184846505551928e-05,0.5,2.0,9.999999999999986,inf,inf,inf
2698,06MAGNA,PLN,0.26,0.27,0.25,0.27,9.9,09-11-2012,2012Q4,13921975.0,2.01,93652.0,595.0,96754.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.7,0.13432835820895525,2.773526179005434e-06,0.6136363636363636,2.4545454545454546,22.72727272727273,13.043478260869556,17.391304347826097,19.047619047619047
2699,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,12-10-2018,2018Q4,13921975.0,2.01,8268.0,2022.0,6663.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.302820955670697e-05,0.4545454545454546,1.8181818181818183,-25.92592592592593,-100.0,-100.0,-100.0
2700,06MAGNA,PLN,1.36,1.38,1.25,1.29,171.35,30-10-2020,2020Q4,13921975.0,2.01,12476.0,2217.0,3785.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,12.9,0.6417910447761195,0.0002149283572142619,2.931818181818182,11.727272727272728,545.0,inf,inf,inf
2701,06MAGNA,PLN,1.69,1.73,1.69,1.73,0.04,07-10-2016,2016Q4,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,17.299999999999997,0.8606965174129354,0.0003203703703703704,3.9318181818181817,15.727272727272727,34.10852713178294,24.26470588235292,25.36231884057971,35.19999999999999
2702,06MAGNA,PLN,2.26,2.28,2.26,2.28,1.52,24-10-2014,2014Q4,13921975.0,2.01,31218.0,2102.0,3140.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,22.799999999999997,1.1343283582089552,0.0004349484929416253,5.181818181818182,20.727272727272727,31.79190751445087,33.72781065088757,31.79190751445087,33.72781065088757
2703,06MAGNA,PLN,0.39,0.45,0.39,0.4,546.41,28-11-2011,2011Q4,13921975.0,2.01,53890.0,10116.0,66584.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,4.0,0.19900497512437815,5.215123859191656e-06,0.9090909090909092,3.6363636363636367,-82.45614035087719,-82.7433628318584,-80.26315789473684,-82.7433628318584
2704,06MAGNA,PLN,3.285,3.3,3.23,3.27,18.85,15-11-2021,2021Q4,13921975.0,2.01,15904.0,227.0,5930.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,32.699999999999996,1.6268656716417913,0.0005311028098099724,7.431818181818182,29.727272727272727,717.4999999999999,742.3076923076924,633.3333333333333,728.2051282051281
2705,06MAGNA,PLN,0.25,0.25,0.25,0.25,10.42,09-10-2017,2017Q4,13921975.0,2.01,7597.0,2020.0,5762.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.5,0.12437810945273634,3.2125417630429196e-05,0.5681818181818182,2.272727272727273,-92.35474006116208,-92.3896499238965,-92.42424242424242,-92.26006191950464
2706,06MAGNA,PLN,0.79,0.81,0.79,0.81,212.76,21-12-2010,2010Q4,13921975.0,2.01,23043.0,9299.0,57690.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,8.1,0.4029850746268657,1.2091537416590784e-05,1.840909090909091,7.363636363636364,224.00000000000003,216.0,224.00000000000003,216.0
2707,06MAGNA,PLN,1.85,1.93,1.85,1.93,0.29,14-10-2015,2015Q4,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.299999999999997,0.9601990049751244,0.0003429891594099876,4.386363636363636,17.545454545454543,138.2716049382716,134.17721518987344,138.2716049382716,134.17721518987344
2708,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,22-10-2019,2019Q4,13921975.0,2.01,3659.0,2325.0,5205.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.656042496679947e-05,0.4545454545454546,1.8181818181818183,-89.63730569948186,-100.0,-100.0,-100.0
2709,06MAGNA,PLN,0.22,0.22,0.21,0.22,5.63,07-11-2013,2013Q4,13921975.0,2.01,56183.0,632.0,2430.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.1999999999999997,0.10945273631840798,7.184846505551928e-05,0.5,2.0,9.999999999999986,inf,inf,inf
2710,06MAGNA,PLN,0.25,0.26,0.24,0.24,32.18,12-11-2012,2012Q4,13921975.0,2.01,93652.0,595.0,96754.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.4,0.11940298507462688,2.465356603560386e-06,0.5454545454545454,2.1818181818181817,9.090909090909083,13.636363636363647,18.181818181818187,14.28571428571428
2711,06MAGNA,PLN,1.36,1.48,1.27,1.43,307.44,02-11-2020,2020Q4,13921975.0,2.01,12476.0,2217.0,3785.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,14.299999999999999,0.7114427860696518,0.00023825391536154615,3.25,13.0,495.8333333333333,444.00000000000006,469.23076923076917,429.1666666666667
2712,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,15-10-2018,2018Q4,13921975.0,2.01,8268.0,2022.0,6663.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.302820955670697e-05,0.4545454545454546,1.8181818181818183,-86.01398601398601,-100.0,-100.0,-100.0
2713,06MAGNA,PLN,1.73,1.73,1.68,1.73,0.27,10-10-2016,2016Q4,13921975.0,2.01,15376.0,2000.0,3400.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,17.299999999999997,0.8606965174129354,0.0003203703703703704,3.9318181818181817,15.727272727272727,764.9999999999999,inf,inf,inf
2714,06MAGNA,PLN,0.41,0.41,0.39,0.4,258.19,29-11-2011,2011Q4,13921975.0,2.01,53890.0,10116.0,66584.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,4.0,0.19900497512437815,5.215123859191656e-06,0.9090909090909092,3.6363636363636367,-76.878612716763,-76.30057803468209,-76.30057803468209,-76.78571428571428
2715,06MAGNA,PLN,2.29,2.29,2.27,2.27,4.61,27-10-2014,2014Q4,13921975.0,2.01,31218.0,2102.0,3140.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,22.7,1.1293532338308458,0.000433040824112934,5.159090909090909,20.636363636363637,467.5,458.53658536585374,458.53658536585374,482.05128205128204
2716,06MAGNA,PLN,3.22,3.34,3.195,3.24,55.46,16-11-2021,2021Q4,13921975.0,2.01,15904.0,227.0,5930.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,32.4,1.611940298507463,0.0005262303069676791,7.363636363636364,29.454545454545457,42.731277533039645,40.61135371179041,45.85152838427946,40.74889867841409
2717,06MAGNA,PLN,0.8,0.81,0.79,0.8,360.32,22-12-2010,2010Q4,13921975.0,2.01,23043.0,9299.0,57690.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,8.0,0.3980099502487563,1.1942259176879787e-05,1.8181818181818183,7.272727272727273,-75.30864197530865,-75.15527950310559,-75.74850299401197,-75.27386541471049
2718,06MAGNA,PLN,0.25,0.25,0.24,0.24,2.85,10-10-2017,2017Q4,13921975.0,2.01,7597.0,2020.0,5762.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.4,0.11940298507462688,3.0840400925212025e-05,0.5454545454545454,2.1818181818181817,-70.0,-68.75,-69.1358024691358,-69.62025316455697
2719,06MAGNA,PLN,0.24,0.24,0.23,0.24,60.57,13-11-2012,2012Q4,13921975.0,2.01,93652.0,595.0,96754.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.4,0.11940298507462688,2.465356603560386e-06,0.5454545454545454,2.1818181818181817,0.0,-4.0000000000000036,-4.0000000000000036,-4.1666666666666625
2720,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,23-10-2019,2019Q4,13921975.0,2.01,3659.0,2325.0,5205.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.656042496679947e-05,0.4545454545454546,1.8181818181818183,-16.666666666666664,-100.0,-100.0,-100.0
2721,06MAGNA,PLN,0.22,0.22,0.2,0.22,105.84,08-11-2013,2013Q4,13921975.0,2.01,56183.0,632.0,2430.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.1999999999999997,0.10945273631840798,7.184846505551928e-05,0.5,2.0,9.999999999999986,inf,inf,inf
2722,06MAGNA,PLN,1.9,1.92,1.9,1.92,0.04,15-10-2015,2015Q4,13921975.0,2.01,15195.0,230.0,5397.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,19.2,0.955223880597015,0.00034121201350630884,4.363636363636363,17.454545454545453,772.7272727272726,763.6363636363636,772.7272727272726,849.9999999999998
2723,06MAGNA,PLN,1.44,1.53,1.36,1.41,129.07,03-11-2020,2020Q4,13921975.0,2.01,12476.0,2217.0,3785.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,14.099999999999998,0.7014925373134329,0.00023492169276907696,3.204545454545454,12.818181818181817,-26.5625,-24.210526315789473,-20.3125,-28.421052631578934
2724,06MAGNA,PLN,0.0,0.0,0.0,0.2,0.0,16-10-2018,2018Q4,13921975.0,2.01,8268.0,2022.0,6663.0,0.44,0.11,0.1,4.07,9.31,38.85,24.46,2.0,0.09950248756218907,2.302820955670697e-05,0.4545454545454546,1.8181818181818183,-85.81560283687944,-100.0,-100.0,-100.0
